WELL_ID,WELL_NAME,OPERATOR,PROD_MONTH,DAYS_IN_MONTH,OIL,GAS,WATER
90000000000051,Yellow Bishop,Slate King,5/1/2022,31,2997,13712,10103
90000000000051,Yellow Bishop,Slate King,6/1/2022,30,2654,12396,8937
90000000000051,Yellow Bishop,Slate King,7/1/2022,31,2767,13918,9305
90000000000051,Yellow Bishop,Slate King,8/1/2022,31,2555,14011,8584
90000000000051,Yellow Bishop,Slate King,9/1/2022,30,2727,13575,9148
90000000000051,Yellow Bishop,Slate King,10/1/2022,31,4237,13324,14201
90000000000051,Yellow Bishop,Slate King,11/1/2022,30,4094,11572,13705
90000000000051,Yellow Bishop,Slate King,12/1/2022,31,3314,12193,11079
90000000000051,Yellow Bishop,Slate King,1/1/2023,31,2509,13877,8380
90000000000051,Yellow Bishop,Slate King,2/1/2023,28,2481,11908,8276
90000000000051,Yellow Bishop,Slate King,3/1/2023,31,2732,10804,9104
90000000000051,Yellow Bishop,Slate King,4/1/2023,30,2662,12255,8862
90000000000051,Yellow Bishop,Slate King,5/1/2023,31,2884,14511,9589
90000000000051,Yellow Bishop,Slate King,6/1/2023,30,2371,12877,7874
90000000000051,Yellow Bishop,Slate King,7/1/2023,31,2408,13819,7988
90000000000051,Yellow Bishop,Slate King,8/1/2023,31,2357,13444,7810
90000000000051,Yellow Bishop,Slate King,9/1/2023,30,2196,13196,7268
90000000000051,Yellow Bishop,Slate King,10/1/2023,31,2445,12885,8080
90000000000051,Yellow Bishop,Slate King,11/1/2023,30,2533,12424,8362
90000000000051,Yellow Bishop,Slate King,12/1/2023,31,2839,12330,9361
90000000000051,Yellow Bishop,Slate King,1/1/2024,31,2537,12474,8357
90000000000051,Yellow Bishop,Slate King,2/1/2024,29,2329,11760,7661
90000000000051,Yellow Bishop,Slate King,3/1/2024,31,2551,12345,8383
90000000000051,Yellow Bishop,Slate King,4/1/2024,30,2391,10633,7847
90000000000051,Yellow Bishop,Slate King,5/1/2024,31,2342,10697,7678
90000000000051,Yellow Bishop,Slate King,6/1/2024,30,2169,10303,7102
90000000000051,Yellow Bishop,Slate King,7/1/2024,31,2222,11807,7268
90000000000051,Yellow Bishop,Slate King,8/1/2024,31,2234,12342,7299
90000000000051,Yellow Bishop,Slate King,9/1/2024,30,2063,11308,6731
90000000000051,Yellow Bishop,Slate King,10/1/2024,31,2128,11535,6938
90000000000051,Yellow Bishop,Slate King,11/1/2024,30,2039,7988,6639
90000000000051,Yellow Bishop,Slate King,12/1/2024,31,1972,11587,6414
90000000000051,Yellow Bishop,Slate King,1/1/2025,31,2163,10871,7026
90000000000051,Yellow Bishop,Slate King,2/1/2025,28,1899,10161,6161
90000000000051,Yellow Bishop,Slate King,3/1/2025,31,2188,12121,7093
90000000000051,Yellow Bishop,Slate King,4/1/2025,30,2060,11629,6669
90000000000051,Yellow Bishop,Slate King,5/1/2025,31,2114,12004,6835
90000000000051,Yellow Bishop,Slate King,6/1/2025,30,1969,11286,6359
90000000000051,Yellow Bishop,Slate King,7/1/2025,31,2041,11799,6584
90000000000051,Yellow Bishop,Slate King,8/1/2025,31,1956,11259,6304
90000000000051,Yellow Bishop,Slate King,9/1/2025,30,1881,11414,6054
90000000000051,Yellow Bishop,Slate King,10/1/2025,31,1308,5988,4204
90000000000051,Yellow Bishop,Slate King,11/1/2025,30,1572,9698,5049
90000000000051,Yellow Bishop,Slate King,12/1/2025,31,2192,9310,7030
90000000000051,Yellow Bishop,Slate King,1/1/2026,31,1972,9481,6317
90000000000051,Yellow Bishop,Slate King,2/1/2026,28,1495,7611,4785
90000000000051,Yellow Bishop,Slate King,3/1/2026,31,1240,7042,3965
90000000000009,Blue Rook,Crimson Knight,4/1/2025,30,23616,39541,73047
90000000000009,Blue Rook,Crimson Knight,5/1/2025,31,21108,35922,85111
90000000000009,Blue Rook,Crimson Knight,6/1/2025,30,19540,36689,78621
90000000000009,Blue Rook,Crimson Knight,7/1/2025,31,14483,28657,58151
90000000000009,Blue Rook,Crimson Knight,8/1/2025,31,15916,32401,63763
90000000000009,Blue Rook,Crimson Knight,9/1/2025,30,14466,31205,57831
90000000000009,Blue Rook,Crimson Knight,10/1/2025,31,12864,28849,51316
90000000000009,Blue Rook,Crimson Knight,11/1/2025,30,12104,28336,48183
90000000000009,Blue Rook,Crimson Knight,12/1/2025,31,11311,27786,44930
90000000000009,Blue Rook,Crimson Knight,1/1/2026,31,10590,27964,41975
90000000000009,Blue Rook,Crimson Knight,2/1/2026,28,9162,24541,36243
90000000000009,Blue Rook,Crimson Knight,3/1/2026,31,7553,22982,29814
90000000000061,Bronze Rook,Crimson Knight,1/1/2021,31,1277,1290,0
90000000000061,Bronze Rook,Crimson Knight,2/1/2021,28,5523,9422,0
90000000000061,Bronze Rook,Crimson Knight,3/1/2021,31,13218,22281,0
90000000000061,Bronze Rook,Crimson Knight,4/1/2021,30,13328,23545,0
90000000000061,Bronze Rook,Crimson Knight,5/1/2021,31,13009,24001,0
90000000000061,Bronze Rook,Crimson Knight,6/1/2021,30,12763,23572,0
90000000000061,Bronze Rook,Crimson Knight,7/1/2021,31,13058,25504,0
90000000000061,Bronze Rook,Crimson Knight,8/1/2021,31,12651,25506,0
90000000000061,Bronze Rook,Crimson Knight,9/1/2021,30,12127,24106,0
90000000000061,Bronze Rook,Crimson Knight,10/1/2021,31,11589,24549,0
90000000000061,Bronze Rook,Crimson Knight,11/1/2021,30,10115,20577,0
90000000000061,Bronze Rook,Crimson Knight,12/1/2021,31,9015,18883,0
90000000000061,Bronze Rook,Crimson Knight,1/1/2022,31,1634,3324,0
90000000000061,Bronze Rook,Crimson Knight,2/1/2022,28,8342,16157,0
90000000000061,Bronze Rook,Crimson Knight,3/1/2022,31,8380,14493,0
90000000000061,Bronze Rook,Crimson Knight,4/1/2022,30,6185,11518,0
90000000000061,Bronze Rook,Crimson Knight,5/1/2022,31,8299,16852,0
90000000000061,Bronze Rook,Crimson Knight,6/1/2022,30,10337,18933,0
90000000000061,Bronze Rook,Crimson Knight,7/1/2022,31,8847,19558,0
90000000000061,Bronze Rook,Crimson Knight,8/1/2022,31,8798,20062,0
90000000000061,Bronze Rook,Crimson Knight,9/1/2022,30,8112,18629,0
90000000000061,Bronze Rook,Crimson Knight,10/1/2022,31,8301,19563,0
90000000000061,Bronze Rook,Crimson Knight,11/1/2022,30,7146,17749,0
90000000000061,Bronze Rook,Crimson Knight,12/1/2022,31,7404,18640,0
90000000000061,Bronze Rook,Crimson Knight,1/1/2023,31,6523,16609,0
90000000000061,Bronze Rook,Crimson Knight,2/1/2023,28,6703,14356,0
90000000000061,Bronze Rook,Crimson Knight,3/1/2023,31,6183,15030,0
90000000000061,Bronze Rook,Crimson Knight,4/1/2023,30,5538,14070,0
90000000000061,Bronze Rook,Crimson Knight,5/1/2023,31,5467,11313,0
90000000000061,Bronze Rook,Crimson Knight,6/1/2023,30,5010,12234,0
90000000000061,Bronze Rook,Crimson Knight,7/1/2023,31,4648,11928,0
90000000000061,Bronze Rook,Crimson Knight,8/1/2023,31,4910,12427,0
90000000000061,Bronze Rook,Crimson Knight,9/1/2023,30,4404,11181,0
90000000000061,Bronze Rook,Crimson Knight,10/1/2023,31,4154,10865,0
90000000000061,Bronze Rook,Crimson Knight,11/1/2023,30,4004,10158,0
90000000000061,Bronze Rook,Crimson Knight,12/1/2023,31,4209,10028,0
90000000000061,Bronze Rook,Crimson Knight,1/1/2024,31,3880,5559,0
90000000000061,Bronze Rook,Crimson Knight,2/1/2024,29,3724,8919,0
90000000000061,Bronze Rook,Crimson Knight,3/1/2024,31,3777,8769,0
90000000000061,Bronze Rook,Crimson Knight,4/1/2024,30,3436,11313,0
90000000000061,Bronze Rook,Crimson Knight,5/1/2024,31,3655,8555,0
90000000000061,Bronze Rook,Crimson Knight,6/1/2024,30,3355,8545,0
90000000000061,Bronze Rook,Crimson Knight,7/1/2024,31,2544,5541,0
90000000000061,Bronze Rook,Crimson Knight,8/1/2024,31,3403,8162,0
90000000000061,Bronze Rook,Crimson Knight,9/1/2024,30,2840,6835,0
90000000000061,Bronze Rook,Crimson Knight,10/1/2024,31,2582,7351,0
90000000000061,Bronze Rook,Crimson Knight,11/1/2024,30,2928,6188,0
90000000000061,Bronze Rook,Crimson Knight,12/1/2024,31,2730,6250,0
90000000000061,Bronze Rook,Crimson Knight,1/1/2025,31,2875,6811,0
90000000000061,Bronze Rook,Crimson Knight,2/1/2025,28,2776,7051,0
90000000000061,Bronze Rook,Crimson Knight,3/1/2025,31,2698,6964,0
90000000000061,Bronze Rook,Crimson Knight,4/1/2025,30,2620,7111,0
90000000000061,Bronze Rook,Crimson Knight,5/1/2025,31,2679,7111,0
90000000000061,Bronze Rook,Crimson Knight,6/1/2025,30,2318,6161,0
90000000000061,Bronze Rook,Crimson Knight,7/1/2025,31,2372,5803,0
90000000000061,Bronze Rook,Crimson Knight,8/1/2025,31,2372,5803,0
90000000000061,Bronze Rook,Crimson Knight,9/1/2025,30,2443,6296,0
90000000000061,Bronze Rook,Crimson Knight,10/1/2025,31,2738,8484,0
90000000000061,Bronze Rook,Crimson Knight,11/1/2025,30,2410,8526,0
90000000000061,Bronze Rook,Crimson Knight,12/1/2025,31,2548,6829,0
90000000000061,Bronze Rook,Crimson Knight,1/1/2026,31,2281,6561,0
90000000000061,Bronze Rook,Crimson Knight,2/1/2026,28,2453,7065,0
90000000000061,Bronze Rook,Crimson Knight,3/1/2026,31,2629,7417,0
90000000000031,Orange Knight,Gold Pawn,3/1/2023,31,2742,2787,7453
90000000000031,Orange Knight,Gold Pawn,4/1/2023,30,20478,26295,57710
90000000000031,Orange Knight,Gold Pawn,5/1/2023,31,13013,18031,37218
90000000000031,Orange Knight,Gold Pawn,6/1/2023,30,6653,9353,19311
90000000000031,Orange Knight,Gold Pawn,7/1/2023,31,20221,26874,59568
90000000000031,Orange Knight,Gold Pawn,8/1/2023,31,11508,14918,34414
90000000000031,Orange Knight,Gold Pawn,9/1/2023,30,13371,15970,40579
90000000000031,Orange Knight,Gold Pawn,10/1/2023,31,11525,14881,35498
90000000000031,Orange Knight,Gold Pawn,11/1/2023,30,9782,14153,30578
90000000000031,Orange Knight,Gold Pawn,12/1/2023,31,10286,15218,32630
90000000000031,Orange Knight,Gold Pawn,1/1/2024,31,8667,13322,27912
90000000000031,Orange Knight,Gold Pawn,2/1/2024,29,6973,11215,22785
90000000000031,Orange Knight,Gold Pawn,3/1/2024,31,8309,12868,27547
90000000000031,Orange Knight,Gold Pawn,4/1/2024,30,4506,6660,15161
90000000000031,Orange Knight,Gold Pawn,5/1/2024,31,4685,5925,15998
90000000000031,Orange Knight,Gold Pawn,6/1/2024,30,5056,6789,17523
90000000000031,Orange Knight,Gold Pawn,7/1/2024,31,6796,9597,23903
90000000000031,Orange Knight,Gold Pawn,8/1/2024,31,6188,9799,22095
90000000000031,Orange Knight,Gold Pawn,9/1/2024,30,5580,8953,20218
90000000000031,Orange Knight,Gold Pawn,10/1/2024,31,5355,7960,19691
90000000000031,Orange Knight,Gold Pawn,11/1/2024,30,5081,7261,18963
90000000000031,Orange Knight,Gold Pawn,12/1/2024,31,5212,8429,19742
90000000000031,Orange Knight,Gold Pawn,1/1/2025,31,4488,6738,17256
90000000000031,Orange Knight,Gold Pawn,2/1/2025,28,3879,6306,15132
90000000000031,Orange Knight,Gold Pawn,3/1/2025,31,4042,7209,15991
90000000000031,Orange Knight,Gold Pawn,4/1/2025,30,4273,7807,17158
90000000000031,Orange Knight,Gold Pawn,5/1/2025,31,3399,7156,13851
90000000000031,Orange Knight,Gold Pawn,6/1/2025,30,3570,7499,14763
90000000000031,Orange Knight,Gold Pawn,7/1/2025,31,3930,7530,16497
90000000000031,Orange Knight,Gold Pawn,8/1/2025,31,3611,8132,15385
90000000000031,Orange Knight,Gold Pawn,9/1/2025,30,3699,7993,15996
90000000000031,Orange Knight,Gold Pawn,10/1/2025,31,3892,8251,17079
90000000000031,Orange Knight,Gold Pawn,11/1/2025,30,3715,8976,16547
90000000000031,Orange Knight,Gold Pawn,12/1/2025,31,3535,9400,15977
90000000000031,Orange Knight,Gold Pawn,1/1/2026,31,3140,8703,14406
90000000000031,Orange Knight,Gold Pawn,2/1/2026,28,3205,7922,14917
90000000000031,Orange Knight,Gold Pawn,3/1/2026,31,3209,8740,15153
90000000000053,Green Knight,Gold Pawn,3/1/2023,31,578,1125,1803
90000000000053,Green Knight,Gold Pawn,4/1/2023,30,27555,30168,86156
90000000000053,Green Knight,Gold Pawn,5/1/2023,31,21853,52690,72434
90000000000053,Green Knight,Gold Pawn,6/1/2023,30,16563,18744,56053
90000000000053,Green Knight,Gold Pawn,7/1/2023,31,2466,2978,8521
90000000000053,Green Knight,Gold Pawn,8/1/2023,31,14337,29582,50597
90000000000053,Green Knight,Gold Pawn,9/1/2023,30,16779,32505,60459
90000000000053,Green Knight,Gold Pawn,10/1/2023,31,14568,30530,53596
90000000000053,Green Knight,Gold Pawn,11/1/2023,30,12455,29268,46786
90000000000053,Green Knight,Gold Pawn,12/1/2023,31,13192,31719,50593
90000000000053,Green Knight,Gold Pawn,1/1/2024,31,11198,27993,43866
90000000000053,Green Knight,Gold Pawn,2/1/2024,29,9074,23750,36280
90000000000053,Green Knight,Gold Pawn,3/1/2024,31,10890,27462,44439
90000000000053,Green Knight,Gold Pawn,4/1/2024,30,5949,14327,24785
90000000000053,Green Knight,Gold Pawn,5/1/2024,31,6230,12848,26503
90000000000053,Green Knight,Gold Pawn,6/1/2024,30,6773,14838,29418
90000000000053,Green Knight,Gold Pawn,7/1/2024,31,9170,21142,40665
90000000000053,Green Knight,Gold Pawn,8/1/2024,31,8412,21760,38100
90000000000053,Green Knight,Gold Pawn,9/1/2024,30,7640,20041,35331
90000000000053,Green Knight,Gold Pawn,10/1/2024,31,7385,17958,34870
90000000000053,Green Knight,Gold Pawn,11/1/2024,30,7059,16513,34030
90000000000053,Green Knight,Gold Pawn,12/1/2024,31,7293,19321,35902
90000000000053,Green Knight,Gold Pawn,1/1/2025,31,6327,15570,31808
90000000000053,Green Knight,Gold Pawn,2/1/2025,28,5508,14685,28253
90000000000053,Green Knight,Gold Pawn,3/1/2025,31,5778,16916,30244
90000000000053,Green Knight,Gold Pawn,4/1/2025,30,6154,18464,32885
90000000000053,Green Knight,Gold Pawn,5/1/2025,31,4931,17059,26902
90000000000053,Green Knight,Gold Pawn,6/1/2025,30,5216,18018,29057
90000000000053,Green Knight,Gold Pawn,7/1/2025,31,5785,18238,32904
90000000000053,Green Knight,Gold Pawn,8/1/2025,31,5354,19854,31103
90000000000053,Green Knight,Gold Pawn,9/1/2025,30,5525,19672,32771
90000000000053,Green Knight,Gold Pawn,10/1/2025,31,5855,20468,35457
90000000000053,Green Knight,Gold Pawn,11/1/2025,30,5630,22442,34813
90000000000053,Green Knight,Gold Pawn,12/1/2025,31,5395,23691,34063
90000000000053,Green Knight,Gold Pawn,1/1/2026,31,4828,22109,31132
90000000000053,Green Knight,Gold Pawn,2/1/2026,28,4963,20281,32654
90000000000053,Green Knight,Gold Pawn,3/1/2026,31,5005,22548,33599
90000000000020,Indigo Rook,Gold Pawn,9/1/2022,30,9543,11262,24509
90000000000020,Indigo Rook,Gold Pawn,10/1/2022,31,25668,29733,65708
90000000000020,Indigo Rook,Gold Pawn,11/1/2022,30,21263,26464,54140
90000000000020,Indigo Rook,Gold Pawn,12/1/2022,31,15145,18179,38356
90000000000020,Indigo Rook,Gold Pawn,1/1/2023,31,7763,11620,19554
90000000000020,Indigo Rook,Gold Pawn,2/1/2023,28,12395,14531,31059
90000000000020,Indigo Rook,Gold Pawn,3/1/2023,31,17684,21435,44082
90000000000020,Indigo Rook,Gold Pawn,4/1/2023,30,14625,25710,36261
90000000000020,Indigo Rook,Gold Pawn,5/1/2023,31,12134,22686,29924
90000000000020,Indigo Rook,Gold Pawn,6/1/2023,30,10477,22767,25699
90000000000020,Indigo Rook,Gold Pawn,7/1/2023,31,9511,21737,23203
90000000000020,Indigo Rook,Gold Pawn,8/1/2023,31,6763,14500,16410
90000000000020,Indigo Rook,Gold Pawn,9/1/2023,30,7476,15661,18042
90000000000020,Indigo Rook,Gold Pawn,10/1/2023,31,6905,14919,16574
90000000000020,Indigo Rook,Gold Pawn,11/1/2023,30,6915,19432,16511
90000000000020,Indigo Rook,Gold Pawn,12/1/2023,31,6569,20344,15600
90000000000020,Indigo Rook,Gold Pawn,1/1/2024,31,4920,16797,11620
90000000000020,Indigo Rook,Gold Pawn,2/1/2024,29,5270,14547,12382
90000000000020,Indigo Rook,Gold Pawn,3/1/2024,31,6248,23669,14602
90000000000020,Indigo Rook,Gold Pawn,4/1/2024,30,5116,17779,11891
90000000000020,Indigo Rook,Gold Pawn,5/1/2024,31,4872,19391,11264
90000000000020,Indigo Rook,Gold Pawn,6/1/2024,30,4624,18550,10634
90000000000020,Indigo Rook,Gold Pawn,7/1/2024,31,4380,16623,10019
90000000000020,Indigo Rook,Gold Pawn,8/1/2024,31,4054,17596,9222
90000000000020,Indigo Rook,Gold Pawn,9/1/2024,30,2722,12277,6159
90000000000020,Indigo Rook,Gold Pawn,10/1/2024,31,4310,12884,9699
90000000000020,Indigo Rook,Gold Pawn,11/1/2024,30,3161,16262,7075
90000000000020,Indigo Rook,Gold Pawn,12/1/2024,31,1964,15679,4372
90000000000020,Indigo Rook,Gold Pawn,1/1/2025,31,213,186,472
90000000000020,Indigo Rook,Gold Pawn,2/1/2025,28,3611,6887,7954
90000000000020,Indigo Rook,Gold Pawn,3/1/2025,31,2932,4332,6426
90000000000020,Indigo Rook,Gold Pawn,4/1/2025,30,4122,2983,8984
90000000000020,Indigo Rook,Gold Pawn,5/1/2025,31,3525,3013,7643
90000000000020,Indigo Rook,Gold Pawn,6/1/2025,30,2159,2884,4655
90000000000020,Indigo Rook,Gold Pawn,7/1/2025,31,3195,5358,6854
90000000000020,Indigo Rook,Gold Pawn,8/1/2025,31,2213,4998,4720
90000000000020,Indigo Rook,Gold Pawn,9/1/2025,30,2100,3969,4455
90000000000020,Indigo Rook,Gold Pawn,10/1/2025,31,2259,3743,4768
90000000000020,Indigo Rook,Gold Pawn,11/1/2025,30,2327,5564,4884
90000000000020,Indigo Rook,Gold Pawn,12/1/2025,31,2243,6317,4682
90000000000020,Indigo Rook,Gold Pawn,1/1/2026,31,2289,8083,4752
90000000000020,Indigo Rook,Gold Pawn,2/1/2026,28,1795,5070,3708
90000000000020,Indigo Rook,Gold Pawn,3/1/2026,31,2240,9176,4603
90000000000030,Slate Bishop,Slate King,6/1/2024,30,8302,23481,75197
90000000000030,Slate Bishop,Slate King,7/1/2024,31,43477,136721,190607
90000000000030,Slate Bishop,Slate King,8/1/2024,31,38333,140293,190303
90000000000030,Slate Bishop,Slate King,9/1/2024,30,25714,90624,166303
90000000000030,Slate Bishop,Slate King,10/1/2024,31,21139,110460,137769
90000000000030,Slate Bishop,Slate King,11/1/2024,30,19255,98866,126459
90000000000030,Slate Bishop,Slate King,12/1/2024,31,17466,84742,115594
90000000000030,Slate Bishop,Slate King,1/1/2025,31,15731,73688,104927
90000000000030,Slate Bishop,Slate King,2/1/2025,28,12451,60600,83670
90000000000030,Slate Bishop,Slate King,3/1/2025,31,13246,68613,89675
90000000000030,Slate Bishop,Slate King,4/1/2025,30,12186,61093,83136
90000000000030,Slate Bishop,Slate King,5/1/2025,31,11329,60271,77885
90000000000030,Slate Bishop,Slate King,6/1/2025,30,10245,55468,70976
90000000000030,Slate Bishop,Slate King,7/1/2025,31,8668,55574,60514
90000000000030,Slate Bishop,Slate King,8/1/2025,31,6944,51000,48858
90000000000030,Slate Bishop,Slate King,9/1/2025,30,6985,48004,49526
90000000000030,Slate Bishop,Slate King,10/1/2025,31,8586,64155,61347
90000000000030,Slate Bishop,Slate King,11/1/2025,30,7394,48607,53238
90000000000030,Slate Bishop,Slate King,12/1/2025,31,7574,45361,54954
90000000000030,Slate Bishop,Slate King,1/1/2026,31,6929,39008,50669
90000000000030,Slate Bishop,Slate King,2/1/2026,28,7101,57154,52314
90000000000030,Slate Bishop,Slate King,3/1/2026,31,6803,40403,50492
90000000000065,Maroon King,Gold Pawn,4/1/2022,30,12601,11420,59295
90000000000065,Maroon King,Gold Pawn,5/1/2022,31,13103,10574,63293
90000000000065,Maroon King,Gold Pawn,6/1/2022,30,10612,6514,49791
90000000000065,Maroon King,Gold Pawn,7/1/2022,31,8675,5983,39537
90000000000065,Maroon King,Gold Pawn,8/1/2022,31,10697,6398,47333
90000000000065,Maroon King,Gold Pawn,9/1/2022,30,11276,7095,48465
90000000000065,Maroon King,Gold Pawn,10/1/2022,31,9726,8071,40605
90000000000065,Maroon King,Gold Pawn,11/1/2022,30,11074,7655,44908
90000000000065,Maroon King,Gold Pawn,12/1/2022,31,12935,6352,50952
90000000000065,Maroon King,Gold Pawn,1/1/2023,31,7952,5385,30411
90000000000065,Maroon King,Gold Pawn,2/1/2023,28,7259,4895,26991
90000000000065,Maroon King,Gold Pawn,3/1/2023,31,5477,3435,19800
90000000000065,Maroon King,Gold Pawn,4/1/2023,30,5758,4736,20220
90000000000065,Maroon King,Gold Pawn,5/1/2023,31,6882,4824,23474
90000000000065,Maroon King,Gold Pawn,6/1/2023,30,8167,6811,27059
90000000000065,Maroon King,Gold Pawn,7/1/2023,31,6963,8007,22409
90000000000065,Maroon King,Gold Pawn,8/1/2023,31,6664,7324,20822
90000000000065,Maroon King,Gold Pawn,9/1/2023,30,6273,10667,19039
90000000000065,Maroon King,Gold Pawn,10/1/2023,31,5628,6273,16592
90000000000065,Maroon King,Gold Pawn,11/1/2023,30,6143,8634,17591
90000000000065,Maroon King,Gold Pawn,12/1/2023,31,5320,6947,14798
90000000000065,Maroon King,Gold Pawn,1/1/2024,31,5490,6520,14826
90000000000065,Maroon King,Gold Pawn,2/1/2024,29,5686,6215,14922
90000000000065,Maroon King,Gold Pawn,3/1/2024,31,5445,7353,13887
90000000000065,Maroon King,Gold Pawn,4/1/2024,30,4317,4017,10695
90000000000065,Maroon King,Gold Pawn,5/1/2024,31,4697,6478,11303
90000000000065,Maroon King,Gold Pawn,6/1/2024,30,3753,4986,8772
90000000000065,Maroon King,Gold Pawn,7/1/2024,31,3937,6443,8939
90000000000065,Maroon King,Gold Pawn,8/1/2024,31,3498,6600,7711
90000000000065,Maroon King,Gold Pawn,9/1/2024,30,3008,6956,6440
90000000000065,Maroon King,Gold Pawn,10/1/2024,31,2447,3082,5089
90000000000065,Maroon King,Gold Pawn,11/1/2024,30,2733,2104,5521
90000000000065,Maroon King,Gold Pawn,12/1/2024,31,2725,3439,5347
90000000000065,Maroon King,Gold Pawn,1/1/2025,31,2733,3067,5207
90000000000065,Maroon King,Gold Pawn,2/1/2025,28,2643,3053,4896
90000000000065,Maroon King,Gold Pawn,3/1/2025,31,2860,1549,5151
90000000000065,Maroon King,Gold Pawn,4/1/2025,30,4245,270,7426
90000000000065,Maroon King,Gold Pawn,5/1/2025,31,4260,15615,7239
90000000000065,Maroon King,Gold Pawn,6/1/2025,30,4229,12703,6980
90000000000065,Maroon King,Gold Pawn,7/1/2025,31,3759,8553,6027
90000000000065,Maroon King,Gold Pawn,8/1/2025,31,3941,5023,6134
90000000000065,Maroon King,Gold Pawn,9/1/2025,30,3700,7122,5594
90000000000065,Maroon King,Gold Pawn,10/1/2025,31,3706,6252,5443
90000000000065,Maroon King,Gold Pawn,11/1/2025,30,3737,10058,5331
90000000000065,Maroon King,Gold Pawn,12/1/2025,31,3574,10868,4952
90000000000065,Maroon King,Gold Pawn,1/1/2026,31,3426,7169,4609
90000000000065,Maroon King,Gold Pawn,2/1/2026,28,2985,7939,3904
90000000000065,Maroon King,Gold Pawn,3/1/2026,31,3460,7857,4400
90000000000074,Scarlet Bishop,Slate King,1/1/2020,31,12294,38646,94264
90000000000074,Scarlet Bishop,Slate King,2/1/2020,29,36365,122694,109597
90000000000074,Scarlet Bishop,Slate King,3/1/2020,31,23253,85237,65574
90000000000074,Scarlet Bishop,Slate King,4/1/2020,30,22811,80473,64985
90000000000074,Scarlet Bishop,Slate King,5/1/2020,31,9886,44489,28452
90000000000074,Scarlet Bishop,Slate King,6/1/2020,30,12010,55799,34919
90000000000074,Scarlet Bishop,Slate King,7/1/2020,31,11609,55622,34097
90000000000074,Scarlet Bishop,Slate King,8/1/2020,31,11909,64378,35342
90000000000074,Scarlet Bishop,Slate King,9/1/2020,30,10178,57189,30514
90000000000074,Scarlet Bishop,Slate King,10/1/2020,31,10034,56176,30388
90000000000074,Scarlet Bishop,Slate King,11/1/2020,30,9397,55051,28749
90000000000074,Scarlet Bishop,Slate King,12/1/2020,31,8852,52538,27360
90000000000074,Scarlet Bishop,Slate King,1/1/2021,31,9309,56547,29071
90000000000074,Scarlet Bishop,Slate King,2/1/2021,28,6093,39196,19217
90000000000074,Scarlet Bishop,Slate King,3/1/2021,31,8137,50818,25915
90000000000074,Scarlet Bishop,Slate King,4/1/2021,30,7734,50243,24883
90000000000074,Scarlet Bishop,Slate King,5/1/2021,31,7461,49169,24251
90000000000074,Scarlet Bishop,Slate King,6/1/2021,30,6574,43782,21587
90000000000074,Scarlet Bishop,Slate King,7/1/2021,31,7006,46659,23240
90000000000074,Scarlet Bishop,Slate King,8/1/2021,31,5775,39954,19356
90000000000074,Scarlet Bishop,Slate King,9/1/2021,30,4492,31454,15208
90000000000074,Scarlet Bishop,Slate King,10/1/2021,31,5279,26229,18057
90000000000074,Scarlet Bishop,Slate King,11/1/2021,30,4061,0,14034
90000000000074,Scarlet Bishop,Slate King,12/1/2021,31,4500,27114,15707
90000000000074,Scarlet Bishop,Slate King,1/1/2022,31,4479,21834,15797
90000000000074,Scarlet Bishop,Slate King,2/1/2022,28,4000,23534,14249
90000000000074,Scarlet Bishop,Slate King,3/1/2022,31,4877,30022,17541
90000000000074,Scarlet Bishop,Slate King,4/1/2022,30,4658,30855,16924
90000000000074,Scarlet Bishop,Slate King,5/1/2022,31,4665,31990,17126
90000000000074,Scarlet Bishop,Slate King,6/1/2022,30,4226,27486,15670
90000000000074,Scarlet Bishop,Slate King,7/1/2022,31,4570,30664,17119
90000000000074,Scarlet Bishop,Slate King,8/1/2022,31,4419,30166,16726
90000000000074,Scarlet Bishop,Slate King,9/1/2022,30,4228,29305,16165
90000000000074,Scarlet Bishop,Slate King,10/1/2022,31,4814,29712,18596
90000000000074,Scarlet Bishop,Slate King,11/1/2022,30,4244,25140,16561
90000000000074,Scarlet Bishop,Slate King,12/1/2022,31,3715,25653,14647
90000000000074,Scarlet Bishop,Slate King,1/1/2023,31,3718,26742,14811
90000000000074,Scarlet Bishop,Slate King,2/1/2023,28,3145,23410,12653
90000000000074,Scarlet Bishop,Slate King,3/1/2023,31,3364,28300,13666
90000000000074,Scarlet Bishop,Slate King,4/1/2023,30,3277,27791,13448
90000000000074,Scarlet Bishop,Slate King,5/1/2023,31,3117,25583,12922
90000000000074,Scarlet Bishop,Slate King,6/1/2023,30,2941,23383,12318
90000000000074,Scarlet Bishop,Slate King,7/1/2023,31,3077,24881,13018
90000000000074,Scarlet Bishop,Slate King,8/1/2023,31,2826,23823,12082
90000000000074,Scarlet Bishop,Slate King,9/1/2023,30,2672,20909,11541
90000000000074,Scarlet Bishop,Slate King,10/1/2023,31,3041,21651,13265
90000000000074,Scarlet Bishop,Slate King,11/1/2023,30,2996,21216,13203
90000000000074,Scarlet Bishop,Slate King,12/1/2023,31,2637,18712,11743
90000000000074,Scarlet Bishop,Slate King,1/1/2024,31,2624,21355,11804
90000000000074,Scarlet Bishop,Slate King,2/1/2024,29,2684,22661,12194
90000000000074,Scarlet Bishop,Slate King,3/1/2024,31,3027,25636,13891
90000000000074,Scarlet Bishop,Slate King,4/1/2024,30,2865,25231,13282
